source_id,number,ocel timestamp,ocel activity,weight,price,weight_y,price_y
20159.0,['991813'],2020-03-30 10:51:03,pick item,,,1.28,149.99
20160.0,['991774',2020-03-30 10:51:03,create package,,,1.529,1383.99
20160.0, '991711'],2020-03-30 10:51:03,create package,,,1.529,1383.99
20161.0,['991817'],2020-03-30 10:53:46,reorder item,,,1.28,149.99
20162.0,['991796'],2020-03-30 10:54:09,pay order,,,3.181,2287.98
20163.0,['991815'],2020-03-30 11:00:18,confirm order,,,2.417,5477.0
20164.0,['991823'],2020-03-30 11:00:30,pick item,,,0.28,449.0
20165.0,['991821'],2020-03-30 11:14:08,confirm order,,,0.483,84.99
20166.0,['991740',2020-03-30 11:24:18,package delivered,,,2.543,1348.98
20166.0, '991782'],2020-03-30 11:24:18,package delivered,,,2.543,1348.98
20167.0,['991759'],2020-03-30 11:34:25,pay order,,,1.97,763.98
20168.0,['991820'],2020-03-30 11:45:51,pick item,,,0.38,29.99
20169.0,['991813'],2020-03-30 11:48:19,reorder item,,,0.483,495.0
20170.0,['991798',2020-03-30 11:56:27,send package,,,3.128,3223.99
20170.0, '991817',2020-03-30 11:56:27,send package,,,3.128,3223.99
20170.0, '991815'],2020-03-30 11:56:27,send package,,,3.128,3223.99
20171.0,['991829'],2020-03-30 11:58:10,place order,,,1.758,2108.99
20172.0,['991826'],2020-03-30 11:59:36,pick item,,,0.21,529.0
20173.0,['991794',2020-03-30 11:59:36,create package,,,5.229,5236.95
20173.0, '991792',2020-03-30 11:59:36,create package,,,5.229,5236.95
20173.0, '991826',2020-03-30 11:59:36,create package,,,5.229,5236.95
20173.0, '991816',2020-03-30 11:59:36,create package,,,5.229,5236.95
20173.0, '991712'],2020-03-30 11:59:36,create package,,,5.229,5236.95
20174.0,['991826'],2020-03-30 12:21:41,confirm order,,,2.443,1711.97
20175.0,['991777'],2020-03-30 12:31:24,pay order,,,1.84,334.97
20176.0,['991781'],2020-03-30 12:40:47,reorder item,,,0.44,476.0
20177.0,['991815'],2020-03-30 13:21:44,pick item,,,0.188,1149.0
20178.0,['991826'],2020-03-30 13:35:47,item out of stock,,,0.21,529.0
20179.0,['991829'],2020-03-30 13:42:02,pick item,,,0.172,699.0
20180.0,['991824'],2020-03-30 13:47:23,confirm order,,,1.4680000000000002,1303.99
20181.0,['991829'],2020-03-30 14:04:19,confirm order,,,1.758,2108.99
20182.0,['991762'],2020-03-30 14:12:54,pick item,,,0.21,529.0
20183.0,['991830'],2020-03-30 14:16:07,place order,,,1.692,1762.98
20184.0,['991830'],2020-03-30 14:16:16,confirm order,,,1.692,1762.98
20185.0,['991742'],2020-03-30 14:22:51,pay order,,,3.11,2434.98
20186.0,['991803'],2020-03-30 14:36:19,pay order,,,0.49,983.0
20187.0,['991808'],2020-03-30 14:37:54,reorder item,,,1.37,2500.0
20188.0,['991820'],2020-03-30 14:46:08,confirm order,,,0.66,483.99
20189.0,['991816'],2020-03-30 15:02:13,reorder item,,,0.44,476.0
20190.0,['991798',2020-03-30 15:10:47,package delivered,,,3.128,3223.99
20190.0, '991817',2020-03-30 15:10:47,package delivered,,,3.128,3223.99
20190.0, '991815'],2020-03-30 15:10:47,package delivered,,,3.128,3223.99
20191.0,['991816'],2020-03-30 15:13:12,pick item,,,0.172,699.0
20192.0,['991830'],2020-03-30 15:37:41,pick item,,,0.98,129.99
20193.0,['991790',2020-03-30 15:44:15,package delivered,,,5.239,7141.97
20193.0, '991807',2020-03-30 15:44:15,package delivered,,,5.239,7141.97
20193.0, '991789',2020-03-30 15:44:15,package delivered,,,5.239,7141.97
20193.0, '991736'],2020-03-30 15:44:15,package delivered,,,5.239,7141.97
20194.0,['991825'],2020-03-30 15:48:01,item out of stock,,,0.28,449.0
20195.0,['991829'],2020-03-30 15:51:42,item out of stock,,,0.44,476.0
20196.0,['991831'],2020-03-30 15:52:01,place order,,,3.2910000000000004,4011.99
20197.0,['991749'],2020-03-30 15:53:02,pay order,,,0.552,733.99
20198.0,['991825'],2020-03-30 16:08:12,confirm order,,,1.543,633.98
20199.0,['991826'],2020-03-30 16:14:47,reorder item,,,0.21,529.0
20200.0,['991598'],2020-03-30 16:17:47,payment reminder,,,3.313,6333.0
20201.0,['991715'],2020-03-30 16:26:37,payment reminder,,,3.963,1909.97
20202.0,['991745'],2020-03-30 16:30:46,pick item,,,1.48,199.99
20203.0,['991787',2020-03-30 16:43:34,package delivered,,,3.235,488.97
20203.0, '991668'],2020-03-30 16:43:34,package delivered,,,3.235,488.97
20204.0,['991826'],2020-03-30 17:02:53,item out of stock,,,0.88,89.99
20205.0,['991824'],2020-03-30 17:03:46,pick item,,,1.28,149.99
20206.0,['991796',2020-03-30 17:09:45,send package,,,1.253,1922.0
20206.0, '991812',2020-03-30 17:09:45,send package,,,1.253,1922.0
20206.0, '991803'],2020-03-30 17:09:45,send package,,,1.253,1922.0
20207.0,['991799'],2020-03-30 17:27:08,pay order,,,2.78,4494.99
20208.0,['991832'],2020-03-30 18:03:50,place order,,,1.6909999999999998,2798.98
20209.0,['991827'],2020-03-30 18:15:43,confirm order,,,1.48,194.98
20210.0,['991725'],2020-03-30 18:26:33,pick item,,,0.483,79.99
20211.0,['991792'],2020-03-30 19:34:42,pick item,,,1.37,2500.0
20212.0,['991776',2020-03-30 19:34:42,create package,,,0.77,1067.99
20212.0, '991823'],2020-03-30 19:34:42,create package,,,0.77,1067.99
20213.0,['991667'],2020-03-30 19:46:52,pick item,,,0.28,89.99
20214.0,['991833'],2020-03-30 19:51:05,place order,,,1.695,933.96
20215.0,['991802',2020-03-30 19:52:11,send package,,,6.1,779.95
20215.0, '991808'],2020-03-30 19:52:11,send package,,,6.1,779.95
20216.0,['991799'],2020-03-30 20:06:35,reorder item,,,0.28,89.99
20217.0,['991808'],2020-03-30 21:47:23,item out of stock,,,0.88,89.99
20218.0,['991834'],2020-03-30 23:21:44,place order,,,2.372,1469.98
20219.0,['991832'],2020-03-31 08:12:08,confirm order,,,1.6909999999999998,2798.98
20220.0,['991809'],2020-03-31 08:30:56,pick item,,,0.21,529.0
20221.0,['991835'],2020-03-31 09:17:40,place order,,,4.15,5799.99
20222.0,['991830'],2020-03-31 09:19:25,pick item,,,0.166,799.0
20223.0,['991806',2020-03-31 09:19:25,create package,,,10.127,8258.92
20223.0, '991797',2020-03-31 09:19:25,create package,,,10.127,8258.92
20223.0, '991813',2020-03-31 09:19:25,create package,,,10.127,8258.92
20223.0, '991810',2020-03-31 09:19:25,create package,,,10.127,8258.92
20223.0, '991801'],2020-03-31 09:19:25,create package,,,10.127,8258.92
20224.0,['991832'],2020-03-31 09:33:45,pay order,,,1.6909999999999998,2798.98
20225.0,['991831'],2020-03-31 09:38:57,item out of stock,,,0.28,449.0
20226.0,['991834'],2020-03-31 09:41:23,pick item,,,1.48,199.99
20227.0,['991831'],2020-03-31 09:41:54,item out of stock,,,1.37,2500.0
20228.0,['991824'],2020-03-31 09:48:57,item out of stock,,,0.188,1149.0
20229.0,['991796',2020-03-31 09:51:53,package delivered,,,1.253,1922.0
20229.0, '991812',2020-03-31 09:51:53,package delivered,,,1.253,1922.0
20229.0, '991803'],2020-03-31 09:51:53,package delivered,,,1.253,1922.0
20230.0,['991780'],2020-03-31 09:51:56,pick item,,,0.483,79.99
20231.0,['991681'],2020-03-31 09:57:05,pay order,,,2.23,2344.98
20232.0,['991813'],2020-03-31 10:11:28,reorder item,,,1.25,2200.0
20233.0,['991830'],2020-03-31 10:40:25,pick item,,,0.166,799.0
20234.0,['991710'],2020-03-31 10:40:31,pick item,,,1.48,199.99
20235.0,['991836'],2020-03-31 10:55:07,place order,,,1.239,1857.99
20236.0,['991818'],2020-03-31 10:58:06,pay order,,,0.2,44.99
20237.0,['991834'],2020-03-31 11:10:51,confirm order,,,2.372,1469.98
20238.0,['991832'],2020-03-31 11:22:37,item out of stock,,,0.483,1099.0
20239.0,['991806',2020-03-31 11:26:42,send package,,,10.127,8258.92
20239.0, '991797',2020-03-31 11:26:42,send package,,,10.127,8258.92
20239.0, '991813',2020-03-31 11:26:42,send package,,,10.127,8258.92
20239.0, '991810',2020-03-31 11:26:42,send package,,,10.127,8258.92
20239.0, '991801'],2020-03-31 11:26:42,send package,,,10.127,8258.92
20240.0,['991821'],2020-03-31 11:30:28,pay order,,,0.483,84.99
20241.0,['991790'],2020-03-31 11:31:08,reorder item,,,0.495,129.0
20242.0,['991829'],2020-03-31 11:38:01,reorder item,,,0.44,476.0
20243.0,['991813'],2020-03-31 11:47:13,pay order,,,6.807,7685.97
20244.0,['991830'],2020-03-31 11:51:47,pay order,,,1.692,1762.98
20245.0,['991823'],2020-03-31 11:56:26,item out of stock,,,0.38,29.99
20246.0,['991833'],2020-03-31 12:01:11,confirm order,,,1.695,933.96
20247.0,['991812'],2020-03-31 12:05:27,pick item,,,0.483,495.0
20248.0,['991802',2020-03-31 12:24:31,package delivered,,,6.1,779.95
20248.0, '991808'],2020-03-31 12:24:31,package delivered,,,6.1,779.95
20249.0,['991774',2020-03-31 12:31:15,send package,,,1.529,1383.99
20249.0, '991711'],2020-03-31 12:31:15,send package,,,1.529,1383.99
20250.0,['991833'],2020-03-31 12:37:28,pick item,,,0.172,699.0
20251.0,['991813'],2020-03-31 12:38:41,reorder item,,,0.495,129.0
20252.0,['991835'],2020-03-31 12:44:09,pick item,,,0.44,476.0
20253.0,['991836'],2020-03-31 12:47:54,confirm order,,,1.239,1857.99
20254.0,['991837'],2020-03-31 13:10:02,place order,,,3.2430000000000003,849.98
20255.0,['991792'],2020-03-31 13:27:33,reorder item,,,1.37,2500.0
20256.0,['991835'],2020-03-31 13:33:14,item out of stock,,,0.21,529.0
20257.0,['991829'],2020-03-31 13:46:42,pick item,,,0.166,799.0
20258.0,['991818'],2020-03-31 13:52:16,pick item,,,0.2,39.99
20259.0,['991815'],2020-03-31 13:54:42,pick item,,,0.21,529.0
20260.0,['991794',2020-03-31 14:08:12,send package,,,5.229,5236.95
20260.0, '991792',2020-03-31 14:08:12,send package,,,5.229,5236.95
20260.0, '991826',2020-03-31 14:08:12,send package,,,5.229,5236.95
20260.0, '991816',2020-03-31 14:08:12,send package,,,5.229,5236.95
20260.0, '991712'],2020-03-31 14:08:12,send package,,,5.229,5236.95
20261.0,['991832'],2020-03-31 14:11:03,item out of stock,,,0.2,39.99
20262.0,['991822'],2020-03-31 14:26:28,item out of stock,,,0.166,799.0
20263.0,['991806',2020-03-31 14:33:58,package delivered,,,10.127,8258.92
20263.0, '991797',2020-03-31 14:33:58,package delivered,,,10.127,8258.92
20263.0, '991813',2020-03-31 14:33:58,package delivered,,,10.127,8258.92
20263.0, '991810',2020-03-31 14:33:58,package delivered,,,10.127,8258.92
20263.0, '991801'],2020-03-31 14:33:58,package delivered,,,10.127,8258.92
20264.0,['991838'],2020-03-31 14:39:51,place order,,,2.94,344.97
20265.0,['991816'],2020-03-31 14:48:04,reorder item,,,0.44,476.0
20266.0,['991834'],2020-03-31 14:56:11,item out of stock,,,0.172,699.0
20267.0,['991793'],2020-03-31 14:59:19,reorder item,,,0.483,1099.0
20268.0,['991807'],2020-03-31 15:01:11,confirm order,,,2.12,2907.98
20269.0,['991826'],2020-03-31 15:03:50,pick item,,,0.21,529.0
20270.0,['991826'],2020-03-31 15:12:15,pick item,,,0.483,79.99
20271.0,['991794',2020-03-31 15:29:57,failed delivery,,,5.229,5236.95
20271.0, '991792',2020-03-31 15:29:57,failed delivery,,,5.229,5236.95
20271.0, '991826',2020-03-31 15:29:57,failed delivery,,,5.229,5236.95
20271.0, '991816',2020-03-31 15:29:57,failed delivery,,,5.229,5236.95
20271.0, '991712'],2020-03-31 15:29:57,failed delivery,,,5.229,5236.95
20272.0,['991776',2020-03-31 15:35:02,send package,,,0.77,1067.99
20272.0, '991823'],2020-03-31 15:35:02,send package,,,0.77,1067.99
20273.0,['991822'],2020-03-31 15:43:23,confirm order,,,0.815,2702.0
20274.0,['991822'],2020-03-31 15:48:09,pick item,,,0.166,799.0
20275.0,['991774',2020-03-31 15:48:33,package delivered,,,1.529,1383.99
20275.0, '991711'],2020-03-31 15:48:33,package delivered,,,1.529,1383.99
20276.0,['991837'],2020-03-31 15:54:27,pick item,,,1.28,149.99
20277.0,['991807'],2020-03-31 15:54:40,pay order,,,2.12,2907.98
20278.0,['991826'],2020-03-31 16:22:23,reorder item,,,0.88,89.99
20279.0,['991835'],2020-03-31 16:30:47,confirm order,,,4.15,5799.99
20280.0,['991628'],2020-03-31 16:38:10,pay order,,,0.852,873.97
20281.0,['991839'],2020-03-31 16:39:30,place order,,,0.946,903.99
20282.0,['991832'],2020-03-31 16:39:48,reorder item,,,0.2,39.99
20283.0,['991808'],2020-03-31 16:42:43,reorder item,,,0.88,89.99
20284.0,['991780'],2020-03-31 16:46:55,pay order,,,0.763,174.98
20285.0,['991837'],2020-03-31 16:48:57,confirm order,,,3.2430000000000003,849.98
20286.0,['991834'],2020-03-31 16:53:22,pick item,,,0.44,476.0
20287.0,['991831'],2020-03-31 16:57:48,pick item,,,0.495,129.0
20288.0,['991760',2020-03-31 16:57:48,create package,,,0.935,1283.99
20288.0, '991795'],2020-03-31 16:57:48,create package,,,0.935,1283.99
20289.0,['991832'],2020-03-31 17:03:54,reorder item,,,0.483,1099.0
20290.0,['991828'],2020-03-31 17:38:29,confirm order,,,1.53,2294.99
20291.0,['991810'],2020-03-31 17:47:03,pick item,,,0.172,699.0
20292.0,['991794'],2020-03-31 17:55:38,reorder item,,,0.28,449.0
20293.0,['991784'],2020-03-31 18:25:30,pick item,,,0.28,89.99
20294.0,['991771'],2020-03-31 18:33:59,pay order,,,0.98,134.99
20295.0,['991840'],2020-03-31 18:38:47,place order,,,2.35,2634.99
20296.0,['991835'],2020-03-31 19:29:52,pick item,,,1.37,2500.0
20297.0,['991835',2020-03-31 19:29:52,create package,,,3.513,4073.97
20297.0, '991820',2020-03-31 19:29:52,create package,,,3.513,4073.97
20297.0, '991821',2020-03-31 19:29:52,create package,,,3.513,4073.97
20297.0, '991785'],2020-03-31 19:29:52,create package,,,3.513,4073.97
20298.0,['991776',2020-03-31 19:35:33,package delivered,,,0.77,1067.99
20298.0, '991823'],2020-03-31 19:35:33,package delivered,,,0.77,1067.99
20299.0,['991836'],2020-03-31 20:25:10,pick item,,,0.166,799.0
20300.0,['991841'],2020-03-31 21:35:56,place order,,,5.183,5925.97
20301.0,['991825'],2020-03-31 21:51:43,pick item,,,0.78,99.99
20302.0,['991813'],2020-04-01 09:39:56,pick item,,,1.37,2500.0
20303.0,['991840'],2020-04-01 09:41:44,pick item,,,1.37,2500.0
20304.0,['991828'],2020-04-01 09:44:27,pick item,,,1.25,2200.0
20305.0,['991833'],2020-04-01 09:46:46,pick item,,,0.483,79.99
20306.0,['991794',2020-04-01 10:00:32,package delivered,,,5.229,5236.95
20306.0, '991792',2020-04-01 10:00:32,package delivered,,,5.229,5236.95
20306.0, '991826',2020-04-01 10:00:32,package delivered,,,5.229,5236.95
20306.0, '991816',2020-04-01 10:00:32,package delivered,,,5.229,5236.95
20306.0, '991712'],2020-04-01 10:00:32,package delivered,,,5.229,5236.95
20307.0,['991799'],2020-04-01 10:01:57,pick item,,,1.25,2200.0
20308.0,['991825',2020-04-01 10:01:57,create package,,,5.431,3855.94
20308.0, '991807',2020-04-01 10:01:57,create package,,,5.431,3855.94
20308.0, '991809',2020-04-01 10:01:57,create package,,,5.431,3855.94
20308.0, '991736',2020-04-01 10:01:57,create package,,,5.431,3855.94
20308.0, '991830'],2020-04-01 10:01:57,create package,,,5.431,3855.94
20309.0,['991841'],2020-04-01 10:02:04,pick item,,,0.44,476.0
20310.0,['991842'],2020-04-01 10:03:47,place order,,,0.388,1193.99
20311.0,['991841'],2020-04-01 10:08:00,pick item,,,1.37,2500.0
20312.0,['991838'],2020-04-01 10:08:57,item out of stock,,,1.28,149.99
20313.0,['991824'],2020-04-01 10:15:45,reorder item,,,0.188,1149.0
20314.0,['991836'],2020-04-01 10:23:10,pick item,,,0.38,29.99
20315.0,['991835'],2020-04-01 10:41:34,pick item,,,1.25,2200.0
20316.0,['991823'],2020-04-01 10:47:57,reorder item,,,0.38,29.99
20317.0,['991838'],2020-04-01 10:54:08,confirm order,,,2.94,344.97
20318.0,['991726'],2020-04-01 10:54:12,payment reminder,,,1.946,709.98
20319.0,['991833'],2020-04-01 11:24:26,pick item,,,0.28,89.99
20320.0,['991841'],2020-04-01 11:30:38,pick item,,,1.25,2200.0
20321.0,['991822'],2020-04-01 11:35:16,pick item,,,0.483,1099.0
20322.0,['991817'],2020-04-01 11:40:05,pick item,,,1.28,149.99
20323.0,['991831'],2020-04-01 11:59:28,confirm order,,,3.2910000000000004,4011.99
20324.0,['991829'],2020-04-01 12:23:58,pick item,,,0.98,129.99
20325.0,['991832'],2020-04-01 12:26:15,pick item,,,0.2,39.99
20326.0,['991745',2020-04-01 12:26:15,create package,,,2.56,329.97
20326.0, '991814'],2020-04-01 12:26:15,create package,,,2.56,329.97
20327.0,['991812'],2020-04-01 13:02:51,pick item,,,0.78,99.99
20328.0,['991612'],2020-04-01 13:08:55,payment reminder,,,1.6,1019.99
20329.0,['991816'],2020-04-01 13:18:45,pick item,,,0.44,476.0
20330.0,['991817'],2020-04-01 13:21:59,item out of stock,,,1.28,149.99
20331.0,['991777'],2020-04-01 13:25:04,pick item,,,0.28,89.99
20332.0,['991818',2020-04-01 13:25:04,create package,,,3.688,1737.94
20332.0, '991819',2020-04-01 13:25:04,create package,,,3.688,1737.94
20332.0, '991657',2020-04-01 13:25:04,create package,,,3.688,1737.94
20332.0, '991762',2020-04-01 13:25:04,create package,,,3.688,1737.94
20332.0, '991833'],2020-04-01 13:25:04,create package,,,3.688,1737.94
20333.0,['991833'],2020-04-01 13:37:15,pick item,,,0.38,29.99
20334.0,['991808'],2020-04-01 13:38:41,pick item,,,0.88,89.99
20335.0,['991789'],2020-04-01 14:33:19,pay order,,,2.53,2634.98
20336.0,['991843'],2020-04-01 14:33:32,place order,,,1.743,1223.98
20337.0,['991745',2020-04-01 14:34:59,send package,,,2.56,329.97
20337.0, '991814'],2020-04-01 14:34:59,send package,,,2.56,329.97
20338.0,['991831'],2020-04-01 14:35:18,pick item,,,0.166,799.0
20339.0,['991815'],2020-04-01 14:38:44,item out of stock,,,0.166,799.0
20340.0,['991840'],2020-04-01 15:15:14,pick item,,,0.98,129.99
20341.0,['991841'],2020-04-01 15:17:56,confirm order,,,5.183,5925.97
20342.0,['991798'],2020-04-01 15:28:11,pick item,,,0.2,39.99
20343.0,['991825'],2020-04-01 15:30:16,reorder item,,,0.28,449.0
20344.0,['991831'],2020-04-01 15:46:45,pay order,,,3.2910000000000004,4011.99
20345.0,['991842'],2020-04-01 15:47:59,pick item,,,0.188,1149.0
20346.0,['991825',2020-04-01 15:49:55,send package,,,5.431,3855.94
20346.0, '991807',2020-04-01 15:49:55,send package,,,5.431,3855.94
20346.0, '991809',2020-04-01 15:49:55,send package,,,5.431,3855.94
20346.0, '991736',2020-04-01 15:49:55,send package,,,5.431,3855.94
20346.0, '991830'],2020-04-01 15:49:55,send package,,,5.431,3855.94
20347.0,['991843'],2020-04-01 15:50:58,confirm order,,,1.743,1223.98
20348.0,['991838'],2020-04-01 15:51:15,reorder item,,,1.28,149.99
20349.0,['991839'],2020-04-01 15:52:30,confirm order,,,0.946,903.99
20350.0,['991818',2020-04-01 15:52:32,send package,,,3.688,1737.94
20350.0, '991819',2020-04-01 15:52:32,send package,,,3.688,1737.94
20350.0, '991657',2020-04-01 15:52:32,send package,,,3.688,1737.94
20350.0, '991762',2020-04-01 15:52:32,send package,,,3.688,1737.94
20350.0, '991833'],2020-04-01 15:52:32,send package,,,3.688,1737.94
20351.0,['991831'],2020-04-01 16:00:16,pick item,,,0.98,129.99
20352.0,['991815'],2020-04-01 16:18:56,pay order,,,2.417,5477.0
20353.0,['991831'],2020-04-01 16:26:06,reorder item,,,0.28,449.0
20354.0,['991828'],2020-04-01 16:32:19,pay order,,,1.53,2294.99
20355.0,['991834'],2020-04-01 16:36:11,reorder item,,,0.172,699.0
20356.0,['991836'],2020-04-01 16:37:25,pick item,,,0.483,495.0
20357.0,['991780'],2020-04-01 16:37:25,create package,,,0.763,169.98
20358.0,['991840'],2020-04-01 16:46:21,confirm order,,,2.35,2634.99
20359.0,['991828'],2020-04-01 16:56:24,pick item,,,0.28,89.99
20360.0,['991825',2020-04-01 17:10:47,failed delivery,,,5.431,3855.94
20360.0, '991807',2020-04-01 17:10:47,failed delivery,,,5.431,3855.94
20360.0, '991809',2020-04-01 17:10:47,failed delivery,,,5.431,3855.94
20360.0, '991736',2020-04-01 17:10:47,failed delivery,,,5.431,3855.94
20360.0, '991830'],2020-04-01 17:10:47,failed delivery,,,5.431,3855.94
20361.0,['991839'],2020-04-01 17:25:24,pick item,,,0.78,99.99
20362.0,['991834',2020-04-01 17:25:24,create package,,,5.292000000000002,3567.96
20362.0, '991812',2020-04-01 17:25:24,create package,,,5.292000000000002,3567.96
20362.0, '991686',2020-04-01 17:25:24,create package,,,5.292000000000002,3567.96
20362.0, '991777',2020-04-01 17:25:24,create package,,,5.292000000000002,3567.96
20362.0, '991811'],2020-04-01 17:25:24,create package,,,5.292000000000002,3567.96
20363.0,['991813'],2020-04-01 17:39:15,pick item,,,0.483,495.0
20364.0,['991787'],2020-04-01 17:51:21,pick item,,,1.25,2200.0
